0;86.552934
1;92.781449
2;95.489338
3;92.049281
4;92.271355
5;102.567012
6;105.500156
7;86.766207
8;102.711571
9;105.450398
10;102.528208
11;100.162781
12;98.924363
13;108.176433
14;102.719196
15;101.745365
16;108.259698
17;98.544275
18;105.399346
19;103.833873
20;91.717555
21;79.490970
22;86.625783
23;91.917409
24;86.519578
25;107.422578
26;106.752457
27;103.347214
28;91.754007
29;106.131370
30;108.842596
31;107.305098
32;108.865806
33;103.976446
34;102.398240
35;108.630579
36;107.718884
37;105.097101
38;110.110059
39;105.901168
40;109.369650
41;102.218704
42;93.431144
43;106.238110
44;109.163374
45;105.576785
46;98.676089
47;97.507327
48;104.558730
49;100.880174
50;111.147659
51;99.768443
52;103.886395
53;104.010913
54;106.489992
55;105.099472
56;90.499791
57;95.450977
58;91.638488
59;92.386635
60;73.111311
61;102.640246
62;107.518078
63;104.227282
64;106.378043
65;105.393387
66;106.066670
67;104.680132
68;103.359479
69;96.908595
70;105.021145
71;102.154826
72;108.612591
73;97.209368
74;97.033950
75;103.973651
76;106.087686
77;92.210276
78;111.344210
79;93.235136
80;83.886674
81;106.911430
82;105.748031
83;101.324055
84;106.149579
85;103.759538
86;81.769552
87;103.376157
88;91.802414
89;95.043972
90;99.293281
91;106.756914
92;102.875082
93;86.546514
94;90.569977
95;104.215104
96;104.956627
97;103.746886
98;103.374038
99;105.268814
100;99.963305
101;106.569243
102;101.465607
103;104.024371
104;101.095922
105;105.515331
106;104.382191
107;86.663415
108;109.624262
109;104.354076
110;104.602151
111;111.252452
112;97.201192
113;100.808025
114;104.055737
115;101.282117
116;103.661481
117;99.784072
118;103.628372
119;105.954074
120;99.167491
121;90.054037
122;92.782272
123;88.609821
124;102.204951
125;105.836564
126;106.588580
127;112.307249
128;106.922572
129;103.482417
130;83.390212
131;91.660231
132;102.975794
133;107.385614
134;104.575969
135;86.914779
136;91.697049
137;105.527902
138;107.499324
139;105.781448
140;107.035764
141;106.739749
142;103.121896
143;107.345419
144;103.558585
145;105.896017
146;104.960581
147;106.134391
148;105.803681
149;85.740660
150;110.533634
151;103.544718
152;104.252262
153;112.100192
154;96.890681
155;102.747530
156;104.665532
157;102.339275
158;105.151443
159;98.879064
160;103.648027
161;107.041229
162;101.388920
163;90.533278
164;93.402526
165;85.379171
166;103.480488
167;107.926776
168;106.459603
169;112.432233
170;107.159330
171;103.972111
172;83.599485
173;106.261700
174;107.623097
175;106.412732
176;86.217742
177;92.164585
178;106.638589
179;109.175047
180;107.720027
181;109.481216
182;108.066753
183;106.682021
184;107.789566
185;107.181814
186;107.828276
187;108.345099
188;106.562630
189;107.141132
190;110.400915
191;86.630663
192;105.181309
193;103.934782
194;110.844305
195;96.956006
196;104.358932
197;105.114541
198;104.221446
199;107.345895
200;97.544736
201;103.737896
202;107.224156
203;104.117169
204;91.781134
205;93.470790
206;83.938749
207;105.010664
208;107.812040
209;105.572752
210;110.039122
211;106.622598
212;104.496002
213;86.995201
214;84.829718
215;105.045044
216;106.065252
217;105.309459
218;107.036103
219;105.670390
220;103.485578
221;106.409149
222;87.024484
223;86.820312
224;86.905011
225;91.108452
226;104.680396
227;108.710876
228;104.954360
229;100.883174
230;107.477452
231;108.741091
232;104.982466
233;106.940742
234;101.025872
235;105.270394
236;102.767618
237;105.148241
238;107.038361
239;105.573067
240;102.300607
241;108.394999
242;104.152390
243;107.119131
244;99.342385
245;107.610770
246;102.976588
247;106.673348
248;104.280182
249;106.168182
250;102.333187
251;87.019217
252;103.514732
253;103.758177
254;109.306421
255;107.678067
256;111.744628
257;112.078128
258;98.490066
259;101.356834
260;103.901828
261;99.537593
262;102.691607
263;105.123500
264;103.360014
265;101.790544
266;103.444425
267;108.702524
268;98.220386
269;100.011261
270;97.750926
271;106.297045
272;107.285437
273;103.403524
274;107.490425
275;100.745859
276;91.286137
277;106.930791
278;91.910737
279;90.913909
280;84.431338
281;91.997943
282;83.680844
283;105.661719
284;108.262765
285;105.131908
286;105.103095
287;103.341664
288;111.158888
289;109.344904
290;106.832736
291;102.017990
292;104.189369
293;105.970455
294;103.490064
295;86.856027
296;83.740737
297;87.056674
298;84.081934
299;83.264313
300;86.312340
301;86.957948
302;77.327078
303;82.883309
304;91.906898
305;101.080283
306;91.892892
307;93.829318
308;106.089196
309;106.365086
310;101.023526
311;90.134624
312;104.221741
313;103.002839
314;92.099282
315;91.331779
316;86.616003
317;102.943962
318;87.377614
319;87.639434
320;103.576686
321;106.090079
322;103.576648
323;101.696746
324;103.998590
325;103.114250
326;105.518928
327;107.791268
328;99.677429
329;99.017710
330;105.065142
331;101.222074
332;104.856139
333;99.628131
334;105.424635
335;106.133437
336;100.761626
337;108.460795
338;104.060822
339;102.978064
340;104.722607
341;103.708437
342;98.111692
343;101.880402
344;99.115504
345;101.024392
346;98.353464
347;102.165971
348;104.662590
349;105.123261
350;100.759022
351;105.847918
352;102.915780
353;102.004356
354;103.831792
355;104.592019
356;106.053420
357;108.004964
358;103.156730
359;104.129994
360;108.219565
361;106.810440
362;106.518330
363;111.801300
364;105.730491
365;107.843634
366;98.662051
367;101.863289
368;97.822578
369;98.155317
370;104.404377
371;103.982227
372;102.275875
373;105.562019
374;101.766373
375;101.160110
376;106.655095
377;104.245133
378;111.466322
379;103.610921
380;102.712826
381;97.498719
382;100.002591
383;100.020329
384;102.574744
385;106.354730
386;103.360042
387;104.425570
388;102.192269
389;90.339177
390;99.435319
391;91.888782
392;82.314705
393;90.873635
394;88.524367
395;84.097214
396;91.292272
397;85.953294
398;102.583044
399;101.925769
400;85.118056
401;100.487528
402;99.080520
403;93.025821
404;100.866539
405;106.435416
406;103.024175
407;105.151267
408;102.925233
409;111.020796
410;102.598543
411;106.256881
412;109.049591
413;110.247054
414;105.064099
415;106.061809
416;101.864275
417;105.143557
418;103.078826
419;104.323484
420;104.499219
421;102.438262
422;93.131202
423;91.646868
424;82.889366
425;80.616032
426;90.159093
427;97.774004
428;91.982617
429;98.791563
430;105.276522
431;102.388929
432;89.933218
433;103.243204
434;98.053010
435;91.924552
436;98.822357
437;101.825979
438;89.824031
439;88.968935
440;86.758630
441;87.296595
442;88.186299
443;87.010251
444;78.790450
445;91.678423
446;99.810676
447;103.788646
448;102.201615
449;103.493476
450;100.894456
451;101.661926
452;95.489736
453;99.246559
454;100.895163
455;104.981411
456;94.339640
457;101.439284
458;100.546953
459;99.105740
460;103.094970
461;98.789503
462;105.253940
463;101.336751
464;96.539228
465;100.593664
466;97.625157
467;103.163558
468;99.055491
469;101.297383
470;101.556673
471;99.645126
472;97.480818
473;99.802798
474;97.701490
475;103.386808
476;96.590705
477;98.515344
478;94.261874
479;99.620942
480;100.067993
481;95.544378
482;104.500511
483;103.950926
484;102.899041
485;99.938937
486;103.205589
487;104.571082
488;101.600180
489;100.704709
490;100.261639
491;103.629400
492;101.263979
493;103.069930
494;106.885677
495;104.840943
496;102.901127
497;99.817404
498;98.956671
499;102.454759
500;95.988986
501;103.405640
502;107.696817
503;110.380512
504;106.364988
505;110.400923
506;99.636077
507;100.124022
508;98.151735
509;101.241324
510;102.992182
511;101.105633
512;101.101155
513;99.296781
514;102.616925
515;102.864184
516;99.814473
517;101.399676
518;102.668511
519;100.034264
520;104.942303
521;105.701956
522;107.750541
523;100.049023
524;101.900543
525;101.949060
526;101.112109
527;100.605070
528;100.654450
529;101.380609
530;102.349155
531;105.324728
532;103.427955
533;104.603212
534;86.326207
535;90.304254
536;96.921556
537;90.097087
538;84.709116
539;92.329959
540;89.508651
541;92.761118
542;83.663861
543;92.922236
544;79.547224
545;85.476667
546;100.677846
547;104.425108
548;98.496780
549;103.177828
550;101.313989
551;106.605340
552;97.730251
553;101.636825
554;86.515160
555;104.530069
556;99.345302
557;99.632360
558;105.330133
559;111.260937
560;99.653786
561;104.170705
562;99.904344
563;108.635225
564;104.200708
565;105.469646
566;100.875533
567;108.900803
568;106.190561
569;104.446426
570;105.392105
571;103.247758
572;102.699225
573;101.780894
574;101.033828
575;101.760583
576;99.120253
577;98.736145
578;98.574557
579;101.726537
580;102.644568
581;102.378438
582;86.658749
583;85.401483
584;82.477801
585;87.763360
586;86.919085
587;86.572399
588;90.979247
589;82.246650
590;100.476642
591;83.319948
592;83.100562
593;91.993284
594;86.559498
595;86.557762
596;96.983583
597;90.335323
598;87.584307
599;91.135015
600;100.197682
601;82.772765
602;99.142757
603;86.072001
604;99.847313
605;101.241703
606;108.283272
607;82.348830
608;77.989006
609;88.335172
610;82.382436
611;85.061078
612;92.021133
613;99.719341
614;81.971463
615;94.884930
616;94.114321
617;99.755979
618;102.188148
619;99.272600
620;89.568579
621;97.705150
622;88.446725
623;97.701937
624;96.430777
625;92.589565
626;98.758661
627;101.051327
628;78.663070
629;103.142296
630;95.098688
631;103.121409
632;84.979306
633;94.626005
634;93.138609
635;96.964150
636;87.666543
637;100.020742
638;94.191514
639;97.964335
640;99.707060
641;92.694257
642;86.759226
643;97.916747
644;96.729673
645;97.789714
646;87.406928
647;96.722653
648;94.708849
649;94.213499
650;91.151782
651;95.664724
652;99.892377
653;101.388062
654;95.141334
655;100.705987
656;104.737539
657;105.544303
658;97.030593
659;102.151648
660;81.510729
661;86.808243
662;39.555866
663;88.832157
664;99.786169
665;99.312245
666;96.007686
667;100.642508
668;99.105224
669;98.788304
670;87.751247
671;103.743980
672;82.023669
673;87.906474
674;86.594408
675;97.213042
676;99.772618
677;89.452758
678;84.818374
679;95.925027
680;95.778847
681;88.892434
682;96.613946
683;89.408916
684;82.428069
685;101.090928
686;90.433732
687;97.183919
688;100.543597
689;96.624120
690;95.638303
691;101.333509
692;102.726111
693;101.196394
694;76.659391
695;94.308918
696;91.205896
697;86.411897
698;102.787274
699;98.032194
700;86.506402
701;108.162742
702;81.907116
703;92.290867
704;85.134848
705;84.419645
706;98.808907
707;92.508130
708;84.801992
709;100.100875
710;84.061209
711;96.272600
712;94.517506
713;87.691821
714;96.791956
715;92.537692
716;88.289036
717;101.863342
718;86.763390
719;93.259333
720;94.856578
721;86.886196
722;98.590174
723;90.006227
724;100.193843
725;93.117970
726;102.979567
727;95.165543
728;80.018929
729;76.443007
730;96.024378
731;100.443372
732;98.350175
